"Rol","Tipo de lesión","Edad","Sexo","Vehiculo en  el que viajaba","Año","Provincia","Cantón","Distrito","Día","Mes","Edad quinquenal"
"Motociclista","Muerte","37","Hombre","Motocicleta",2019,"Guanacaste","Carrillo","Palmira","4.Miércoles","C. Marzo","De 35 a 39"
"Motociclista","Muerte","31","Hombre","Motocicleta",2019,"Guanacaste","Liberia","Liberia","5.Jueves","E. Mayo","De 30 a 34"
"Pasajero bus o microbús","Muerte","50","Hombre","Microbús",2019,"Guanacaste","La Cruz","Santa Elena","6.Viernes","J. Octubre","De 50 a 54"
"Conductor","Muerte","34","Hombre","Microbús",2019,"Guanacaste","La Cruz","Santa Elena","6.Viernes","J. Octubre","De 30 a 34"
"Pasajero bus o microbús","Muerte","46","Hombre","Microbús",2019,"Guanacaste","La Cruz","Santa Elena","6.Viernes","J. Octubre","De 45 a 49"
"Pasajero bus o microbús","Muerte","46","Mujer","Microbús",2019,"Guanacaste","La Cruz","Santa Elena","6.Viernes","J. Octubre","De 45 a 49"
"Conductor","Muerte","Desconocido","Hombre","Automóvil",2019,"Alajuela","Río Cuarto","Santa Rita","2.Lunes","A. Enero","Desconocida"
"Pasajero carro","Muerte","Desconocido","Hombre","Desconocido",2019,"Alajuela","Río Cuarto","Río Cuarto","2.Lunes","A. Enero","Desconocida"
"Ciclista","Muerte","Desconocido","Hombre","Bicicleta",2019,"Puntarenas","Osa","Piedras Blancas","1.Domingo","L. Diciembre","Desconocida"
"Pasajero carro","Muerte","36","Mujer","Automóvil",2019,"Puntarenas","Parrita","Parrita","5.Jueves","G. Julio","De 35 a 39"
"Motociclista","Muerte","44","Mujer","Motocicleta",2019,"Puntarenas","Quepos","Quepos","2.Lunes","I. Setiembre","De 40 a 44"
"Motociclista","Muerte","53","Hombre","Motocicleta",2019,"Puntarenas","Garabito","Jacó","6.Viernes","I. Setiembre","De 50 a 54"
"Pasajero carro","Muerte","44","Hombre","Automóvil",2019,"Limón","Pococí","Roxana","7.Sábado","L. Diciembre","De 40 a 44"
"Motociclista","Muerte","24","Hombre","Motocicleta",2019,"Limón","Pococí","Rita","1.Domingo","C. Marzo","De 20 a 24"
"Peatón","Muerte","44","Hombre","No aplica",2019,"Limón","Pococí","Rita","1.Domingo","J. Octubre","De 40 a 44"
"Peatón","Muerte","73","Hombre","No aplica",2019,"Puntarenas","Golfito","Guaycará","7.Sábado","A. Enero","De 70 a 74"
"Conductor","Muerte","34","Hombre","Desconocido",2019,"Alajuela","San Carlos","Aguas Zarcas","2.Lunes","A. Enero","De 30 a 34"
"Motociclista","Muerte","29","Hombre","Motocicleta",2019,"Alajuela","Río Cuarto","Santa Isabel","4.Miércoles","G. Julio","De 25 a 29"
"Motociclista","Muerte","50","Hombre","Motocicleta",2019,"Alajuela","San Carlos","Venecia","1.Domingo","D. Abril","De 50 a 54"
"Conductor","Muerte","30","Hombre","Automóvil",2019,"Alajuela","Río Cuarto","Río Cuarto","1.Domingo","L. Diciembre","De 30 a 34"
"Motociclista","Muerte","19","Hombre","Motocicleta",2019,"Alajuela","Río Cuarto","Santa Isabel","6.Viernes","K. Noviembre","De 15 a 19"
"Motociclista","Muerte","51","Hombre","Motocicleta",2019,"Alajuela","San Carlos","Venecia","7.Sábado","K. Noviembre","De 50 a 54"
"Peatón","Muerte","76","Hombre","No aplica",2019,"Alajuela","Río Cuarto","Santa Rita","1.Domingo","L. Diciembre","75 y más"
"Motociclista","Muerte","31","Hombre","Motocicleta",2019,"Alajuela","Alajuela","San José","5.Jueves","C. Marzo","De 30 a 34"
"Conductor","Muerte","21","Hombre","Automóvil",2019,"Puntarenas","Parrita","Parrita","7.Sábado","E. Mayo","De 20 a 24"
"Pasajero carro","Muerte","39","Hombre","Automóvil",2019,"Puntarenas","Parrita","Parrita","7.Sábado","E. Mayo","De 35 a 39"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2019,"Guanacaste","Cañas","Cañas","1.Domingo","J. Octubre","Desconocida"
"Conductor","Muerte","49","Hombre","Pick up",2019,"Guanacaste","La Cruz","La Cruz","6.Viernes","C. Marzo","De 45 a 49"
"Motociclista","Muerte","60","Hombre","Motocicleta",2019,"Guanacaste","Carrillo","Filadelfia","6.Viernes","I. Setiembre","De 60 a 64"
"Motociclista","Muerte","31","Hombre","Motocicleta",2019,"Guanacaste","Liberia","Liberia","2.Lunes","I. Setiembre","De 30 a 34"
"Motociclista","Muerte","26","Hombre","Motocicleta",2019,"Puntarenas","Puntarenas","Paquera","1.Domingo","J. Octubre","De 25 a 29"
"Pasajero moto","Muerte","23","Mujer","Motocicleta",2019,"Puntarenas","Corredores","Canoas","2.Lunes","G. Julio","De 20 a 24"
"Motociclista","Muerte","51","Hombre","Motocicleta",2019,"Limón","Pococí","Cariari","1.Domingo","I. Setiembre","De 50 a 54"
"Peatón","Muerte","49","Mujer","No aplica",2019,"Puntarenas","Parrita","Parrita","1.Domingo","H. Agosto","De 45 a 49"
"Pasajero carro","Muerte","47","Mujer","Desconocido",2019,"Guanacaste","Nicoya","Nicoya","1.Domingo","G. Julio","De 45 a 49"
"Pasajero moto","Muerte","60","Hombre","Motocicleta",2019,"Guanacaste","Nicoya","Mansión","7.Sábado","G. Julio","De 60 a 64"
"Conductor","Muerte","51","Hombre","Desconocido",2019,"Guanacaste","Nicoya","Quebrada Honda","4.Miércoles","H. Agosto","De 50 a 54"
"Pasajero bicicleta","Muerte","19","Hombre","Bicicleta",2019,"Guanacaste","Nicoya","Belén de Nosarita","7.Sábado","I. Setiembre","De 15 a 19"
"Peatón","Muerte","58","Hombre","No aplica",2019,"Puntarenas","Golfito","Guaycará","5.Jueves","G. Julio","De 55 a 59"
"Motociclista","Muerte","20","Hombre","Motocicleta",2019,"Puntarenas","Golfito","Puerto Jiménez","1.Domingo","D. Abril","De 20 a 24"
"Ciclista","Muerte","51","Hombre","Bicicleta",2019,"Cartago","La Unión","San Diego","6.Viernes","J. Octubre","De 50 a 54"
"Pasajero carro","Muerte","87","Mujer","Automóvil",2019,"Guanacaste","Carrillo","Palmira","1.Domingo","G. Julio","75 y más"
"Conductor","Muerte","32","Hombre","Desconocido",2019,"Guanacaste","Carrillo","Belén","5.Jueves","L. Diciembre","De 30 a 34"
"Pasajero carro","Muerte","27","Mujer","Automóvil",2019,"Guanacaste","Carrillo","Sardinal","1.Domingo","F. Junio","De 25 a 29"
"Pasajero carro","Muerte","28","Mujer","Automóvil",2019,"Guanacaste","Carrillo","Sardinal","1.Domingo","F. Junio","De 25 a 29"
"Pasajero carro","Muerte","22","Hombre","Automóvil",2019,"Guanacaste","Carrillo","Sardinal","1.Domingo","F. Junio","De 20 a 24"
"Motociclista","Muerte","24","Hombre","Motocicleta",2019,"Puntarenas","Puntarenas","Chacarita","1.Domingo","E. Mayo","De 20 a 24"
"Conductor","Muerte","62","Hombre","Desconocido",2019,"Puntarenas","Golfito","Golfito","1.Domingo","J. Octubre","De 60 a 64"
"Conductor","Muerte","32","Hombre","Desconocido",2019,"Puntarenas","Corredores","Corredor","1.Domingo","L. Diciembre","De 30 a 34"
"Conductor","Muerte","40","Hombre","Desconocido",2019,"Guanacaste","Liberia","Curubandé","2.Lunes","L. Diciembre","De 40 a 44"
"Pasajero bus o microbús","Muerte","38","Mujer","Microbús",2019,"Guanacaste","Liberia","Curubandé","2.Lunes","L. Diciembre","De 35 a 39"
"Pasajero bus o microbús","Muerte","5","Hombre","Microbús",2019,"Guanacaste","Liberia","Curubandé","2.Lunes","L. Diciembre","De 05 a 09"
"Motociclista","Muerte","45","Hombre","Motocicleta",2019,"Heredia","Sarapiquí","Las Horquetas","6.Viernes","D. Abril","De 45 a 49"
