"Rol","Tipo de lesión","Edad","Sexo","Vehiculo en  el que viajaba","Año","Provincia","Cantón","Distrito","Día","Mes","Edad quinquenal"
"Motociclista","Muerte","38","Hombre","Motocicleta",2022,"Puntarenas","Puntarenas","Paquera","3.Martes","K. Noviembre","De 35 a 39"
"Motociclista","Muerte","62","Hombre","Motocicleta",2022,"Guanacaste","Nicoya","Mansión","2.Lunes","L. Diciembre","De 60 a 64"
"Peatón","Muerte","17","Hombre","No aplica",2022,"Alajuela","Poás","San Rafael","2.Lunes","A. Enero","De 15 a 19"
"Motociclista","Muerte","31","Hombre","Motocicleta",2022,"Puntarenas","Puntarenas","Cóbano","7.Sábado","F. Junio","De 30 a 34"
"Motociclista","Muerte","42","Hombre","Motocicleta",2022,"Alajuela","San Carlos","Quesada","3.Martes","D. Abril","De 40 a 44"
"Motociclista","Muerte","23","Hombre","Motocicleta",2022,"Puntarenas","Parrita","Parrita","7.Sábado","B. Febrero","De 20 a 24"
"Conductor","Muerte","Desconocido","Hombre","Desconocido",2022,"Puntarenas","Garabito","Jacó","4.Miércoles","H. Agosto","Desconocida"
"Ciclista","Muerte","74","Hombre","Bicicleta",2022,"Puntarenas","Parrita","Parrita","5.Jueves","L. Diciembre","De 70 a 74"
"Peatón","Muerte","40","Hombre","No aplica",2022,"San José","Goicoechea","Calle Blancos","1.Domingo","J. Octubre","De 40 a 44"
"Peatón","Muerte","47","Hombre","No aplica",2022,"San José","Goicoechea","Calle Blancos","1.Domingo","J. Octubre","De 45 a 49"
"Conductor","Muerte","26","Hombre","Desconocido",2022,"Puntarenas","Coto Brus","Pittier","6.Viernes","B. Febrero","De 25 a 29"
"Motociclista","Muerte","23","Hombre","Motocicleta",2022,"Limón","Limón","Valle la Estrella","6.Viernes","I. Setiembre","De 20 a 24"
"Conductor","Muerte","67","Hombre","Automóvil",2022,"Limón","Matina","Batán","1.Domingo","J. Octubre","De 65 a 69"
"Conductor","Muerte","52","Hombre","Automóvil",2022,"Limón","Limón","Matama","3.Martes","A. Enero","De 50 a 54"
"Conductor","Muerte","55","Hombre","Desconocido",2022,"Limón","Talamanca","Bratsi","7.Sábado","B. Febrero","De 55 a 59"
"Motociclista","Muerte","27","Hombre","Motocicleta",2022,"Limón","Limón","Limón","7.Sábado","F. Junio","De 25 a 29"
"Motociclista","Muerte","51","Hombre","Motocicleta",2022,"Limón","Limón","Matama","7.Sábado","I. Setiembre","De 50 a 54"
"Otro","Muerte","55","Hombre","Otros",2022,"Limón","Siquirres","Alegría","2.Lunes","F. Junio","De 55 a 59"
"Peatón","Muerte","81","Hombre","No aplica",2022,"Puntarenas","Osa","Piedras Blancas","5.Jueves","I. Setiembre","75 y más"
"Motociclista","Muerte","23","Hombre","Motocicleta",2022,"Puntarenas","Puerto Jiménez","Puerto Jiménez","7.Sábado","J. Octubre","De 20 a 24"
"Motociclista","Muerte","38","Hombre","Motocicleta",2022,"Alajuela","San Ramón","Piedades Sur","2.Lunes","J. Octubre","De 35 a 39"
"Motociclista","Muerte","23","Hombre","Motocicleta",2022,"Guanacaste","Bagaces","Bagaces","1.Domingo","I. Setiembre","De 20 a 24"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2022,"Limón","Pococí","Cariari","7.Sábado","L. Diciembre","Desconocida"
"Pasajero moto","Muerte","Desconocido","Hombre","Motocicleta",2022,"Limón","Pococí","Cariari","7.Sábado","L. Diciembre","Desconocida"
"Peatón","Muerte","33","Hombre","No aplica",2022,"Puntarenas","Puntarenas","El Roble","2.Lunes","D. Abril","De 30 a 34"
"Motociclista","Muerte","32","Hombre","Motocicleta",2022,"Puntarenas","Garabito","Jacó","1.Domingo","G. Julio","De 30 a 34"
"Motociclista","Muerte","63","Hombre","Motocicleta",2022,"Puntarenas","Puntarenas","Chacarita","2.Lunes","A. Enero","De 60 a 64"
"Motociclista","Muerte","60","Hombre","Motocicleta",2022,"Puntarenas","Puntarenas","Guacimal","1.Domingo","I. Setiembre","De 60 a 64"
"Conductor","Muerte","Desconocido","Desconocido","Automóvil",2022,"Puntarenas","Esparza","Caldera","2.Lunes","B. Febrero","Desconocida"
"Pasajero carro","Muerte","Desconocido","Desconocido","Automóvil",2022,"Puntarenas","Esparza","Caldera","2.Lunes","B. Febrero","Desconocida"
"Motociclista","Muerte","22","Hombre","Motocicleta",2022,"Puntarenas","Puntarenas","Chomes","1.Domingo","C. Marzo","De 20 a 24"
"Conductor","Muerte","27","Mujer","Automóvil",2022,"Puntarenas","Puntarenas","Puntarenas","1.Domingo","F. Junio","De 25 a 29"
"Peatón","Muerte","44","Mujer","No aplica",2022,"Puntarenas","Puntarenas","Barranca","1.Domingo","H. Agosto","De 40 a 44"
"Motociclista","Muerte","27","Hombre","Motocicleta",2022,"Puntarenas","Puntarenas","Paquera","2.Lunes","B. Febrero","De 25 a 29"
"Motociclista","Muerte","42","Mujer","Motocicleta",2022,"Guanacaste","Santa Cruz","Cartagena","2.Lunes","F. Junio","De 40 a 44"
"Ciclista","Muerte","58","Desconocido","Bicicleta",2022,"Guanacaste","Santa Cruz","Cuajiniquil","1.Domingo","G. Julio","De 55 a 59"
"Motociclista","Muerte","23","Hombre","Motocicleta",2022,"Guanacaste","Santa Cruz","Santa Cruz","7.Sábado","G. Julio","De 20 a 24"
"Motociclista","Muerte","48","Hombre","Motocicleta",2022,"Guanacaste","Santa Cruz","Tamarindo","6.Viernes","G. Julio","De 45 a 49"
"Motociclista","Muerte","35","Hombre","Motocicleta",2022,"Guanacaste","Santa Cruz","Tempate","5.Jueves","I. Setiembre","De 35 a 39"
"Conductor","Muerte","36","Hombre","Automóvil",2022,"Alajuela","Naranjo","San Miguel","3.Martes","C. Marzo","De 35 a 39"
"Ciclista","Muerte","63","Hombre","Bicicleta",2022,"Puntarenas","Parrita","Parrita","2.Lunes","C. Marzo","De 60 a 64"
"Motociclista","Muerte","14","Desconocido","Motocicleta",2022,"Puntarenas","Coto Brus","Sabalito","1.Domingo","A. Enero","De 10 a 14"
"Peatón","Muerte","Desconocido","Desconocido","No aplica",2022,"Puntarenas","Corredores","Canoas","4.Miércoles","I. Setiembre","Desconocida"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2022,"Puntarenas","Corredores","Corredor","5.Jueves","L. Diciembre","Desconocida"
"Ciclista","Muerte","Desconocido","Hombre","Bicicleta",2022,"Alajuela","Guatuso","Cote","6.Viernes","B. Febrero","Desconocida"
"Motociclista","Muerte","35","Hombre","Motocicleta",2022,"Alajuela","Guatuso","San Rafael","6.Viernes","C. Marzo","De 35 a 39"
"Peatón","Muerte","Desconocido","Hombre","No aplica",2022,"Alajuela","Guatuso","Katira","1.Domingo","J. Octubre","Desconocida"
"Motociclista","Muerte","40","Hombre","Motocicleta",2022,"San José","Desamparados","Los Guido","3.Martes","L. Diciembre","De 40 a 44"
"Motociclista","Muerte","30","Hombre","Motocicleta",2022,"San José","Desamparados","Patarrá","1.Domingo","L. Diciembre","De 30 a 34"
"Motociclista","Muerte","37","Hombre","Motocicleta",2022,"Alajuela","Upala","Delicias","7.Sábado","G. Julio","De 35 a 39"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2022,"Puntarenas","Puntarenas","El Roble","2.Lunes","A. Enero","Desconocida"
"Pasajero moto","Muerte","23","Mujer","Motocicleta",2022,"Alajuela","Los Chiles","Los Chiles","7.Sábado","A. Enero","De 20 a 24"
"Conductor","Muerte","34","Hombre","Automóvil",2022,"Alajuela","Grecia","Tacares","1.Domingo","L. Diciembre","De 30 a 34"
"Ciclista","Muerte","27","Hombre","Bicicleta",2022,"Alajuela","Naranjo","Cirrí Sur","7.Sábado","G. Julio","De 25 a 29"
"Motociclista","Muerte","32","Desconocido","Motocicleta",2022,"Alajuela","Alajuela","Garita","7.Sábado","J. Octubre","De 30 a 34"
"Conductor","Muerte","45","Hombre","Taxi",2022,"Alajuela","Alajuela","Río Segundo","3.Martes","F. Junio","De 45 a 49"
"Peatón","Muerte","39","Hombre","No aplica",2022,"Alajuela","Grecia","San José","7.Sábado","K. Noviembre","De 35 a 39"
"Ciclista","Muerte","44","Hombre","Bicicleta",2022,"Alajuela","Alajuela","Garita","3.Martes","A. Enero","De 40 a 44"
"Peatón","Muerte","68","Mujer","No aplica",2022,"Alajuela","Alajuela","Alajuela","6.Viernes","B. Febrero","De 65 a 69"
"Pasajero carro","Muerte","71","Mujer","Automóvil",2022,"Cartago","El Guarco","San Isidro","7.Sábado","H. Agosto","De 70 a 74"
"Peatón","Muerte","36","Hombre","No aplica",2022,"Puntarenas","Buenos Aires","Buenos Aires","3.Martes","B. Febrero","De 35 a 39"
"Motociclista","Muerte","23","Hombre","Motocicleta",2022,"Puntarenas","Buenos Aires","Volcán","1.Domingo","I. Setiembre","De 20 a 24"
"Otro","Muerte","36","Hombre","Desconocido",2022,"Puntarenas","Buenos Aires","Potrero Grande","1.Domingo","L. Diciembre","De 35 a 39"
"Motociclista","Muerte","45","Hombre","Motocicleta",2022,"Guanacaste","Santa Cruz","Santa Cruz","7.Sábado","D. Abril","De 45 a 49"
"Motociclista","Muerte","47","Hombre","Motocicleta",2022,"Limón","Pococí","Cariari","3.Martes","F. Junio","De 45 a 49"
"Pasajero bus o microbús","Muerte","51","Mujer","Autobús",2022,"Alajuela","San Ramón","Santiago","1.Domingo","I. Setiembre","De 50 a 54"
"Pasajero bus o microbús","Muerte","66","Hombre","Autobús",2022,"Alajuela","San Ramón","Santiago","1.Domingo","I. Setiembre","De 65 a 69"
"Pasajero bus o microbús","Muerte","44","Hombre","Autobús",2022,"Alajuela","San Ramón","Santiago","1.Domingo","I. Setiembre","De 40 a 44"
"Pasajero bus o microbús","Muerte","61","Mujer","Autobús",2022,"Alajuela","San Ramón","Santiago","1.Domingo","I. Setiembre","De 60 a 64"
"Pasajero bus o microbús","Muerte","50","Hombre","Autobús",2022,"Alajuela","San Ramón","Santiago","1.Domingo","I. Setiembre","De 50 a 54"
"Pasajero bus o microbús","Muerte","64","Hombre","Autobús",2022,"Alajuela","San Ramón","Santiago","1.Domingo","I. Setiembre","De 60 a 64"
"Pasajero bus o microbús","Muerte","21","Hombre","Autobús",2022,"Alajuela","San Ramón","Santiago","1.Domingo","I. Setiembre","De 20 a 24"
"Pasajero bus o microbús","Muerte","54","Mujer","Autobús",2022,"Alajuela","San Ramón","Santiago","1.Domingo","I. Setiembre","De 50 a 54"
"Pasajero moto","Muerte","22","Hombre","Motocicleta",2022,"Alajuela","San Ramón","Santiago","1.Domingo","I. Setiembre","De 20 a 24"
"Motociclista","Muerte","48","Hombre","Motocicleta",2022,"Limón","Matina","Batán","3.Martes","H. Agosto","De 45 a 49"
"Motociclista","Muerte","36","Hombre","Motocicleta",2022,"Puntarenas","Garabito","Lagunillas","2.Lunes","B. Febrero","De 35 a 39"
"Conductor","Muerte","Desconocido","Hombre","Automóvil",2022,"Alajuela","Alajuela","Turrúcares","7.Sábado","A. Enero","Desconocida"
"Motociclista","Muerte","24","Hombre","Motocicleta",2022,"Limón","Talamanca","Cahuita","6.Viernes","E. Mayo","De 20 a 24"
"Motociclista","Muerte","42","Hombre","Motocicleta",2022,"Alajuela","Grecia","Tacares","1.Domingo","J. Octubre","De 40 a 44"
"Peatón","Muerte","19","Mujer","No aplica",2022,"Guanacaste","Nandayure","San Pablo","4.Miércoles","A. Enero","De 15 a 19"
"Conductor","Muerte","36","Hombre","Desconocido",2022,"Guanacaste","Abangares","Sierra","1.Domingo","E. Mayo","De 35 a 39"
"Peatón","Muerte","59","Hombre","No aplica",2022,"Puntarenas","Puntarenas","Lepanto","1.Domingo","E. Mayo","De 55 a 59"
"Peatón","Muerte","50","Hombre","No aplica",2022,"Guanacaste","Nicoya","Mansión","2.Lunes","E. Mayo","De 50 a 54"
"Ciclista","Muerte","60","Hombre","Bicicleta",2022,"Alajuela","Guatuso","Katira","7.Sábado","A. Enero","De 60 a 64"
"Conductor","Muerte","Desconocido","Hombre","Otros",2022,"Guanacaste","Santa Cruz","Tamarindo","7.Sábado","G. Julio","Desconocida"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2022,"Puntarenas","Puntarenas","Cóbano","2.Lunes","E. Mayo","Desconocida"
"Conductor","Muerte","Desconocido","Hombre","Desconocido",2022,"Puntarenas","Puntarenas","Paquera","7.Sábado","H. Agosto","Desconocida"
"Conductor","Muerte","Desconocido","Hombre","Desconocido",2022,"Puntarenas","Puntarenas","Cóbano","4.Miércoles","H. Agosto","Desconocida"
"Ciclista","Muerte","54","Hombre","Bicicleta",2022,"Guanacaste","Nandayure","Carmona","7.Sábado","J. Octubre","De 50 a 54"
"Conductor","Muerte","Desconocido","Mujer","Desconocido",2022,"Puntarenas","Puntarenas","Cóbano","1.Domingo","J. Octubre","Desconocida"
"Conductor","Muerte","36","Mujer","Desconocido",2022,"Limón","Talamanca","Cahuita","1.Domingo","G. Julio","De 35 a 39"
"Peatón","Muerte","23","Hombre","No aplica",2022,"Guanacaste","Carrillo","Belén","7.Sábado","C. Marzo","De 20 a 24"
"Motociclista","Muerte","31","Hombre","Motocicleta",2022,"Guanacaste","Santa Cruz","Veintisiete de Abril","7.Sábado","D. Abril","De 30 a 34"
"Motociclista","Muerte","Desconocido","Hombre","Motocicleta",2022,"Guanacaste","Santa Cruz","Cabo Velas","3.Martes","A. Enero","Desconocida"
