"Rol","Tipo de lesión","Edad","Sexo","Vehiculo en  el que viajaba","Año","Provincia","Cantón","Distrito","Día","Mes","Edad quinquenal"
"Pasajero carro","Muerte","56","Mujer","Camión",2018,"Alajuela","San Carlos","La Palmera","1.Domingo","H. Agosto","De 55 a 59"
"Conductor","Muerte","56","Hombre","Camión",2018,"Alajuela","San Carlos","La Palmera","1.Domingo","H. Agosto","De 55 a 59"
"Pasajero carro","Muerte","Desconocido","Hombre","Desconocido",2018,"Puntarenas","Osa","Puerto Cortés","4.Miércoles","D. Abril","Desconocida"
"Conductor","Muerte","26","Hombre","Desconocido",2018,"Puntarenas","Osa","Puerto Cortés","4.Miércoles","D. Abril","De 25 a 29"
"Pasajero carro","Muerte","27","Hombre","Desconocido",2018,"Puntarenas","Osa","Sierpe","7.Sábado","D. Abril","De 25 a 29"
"Pasajero carro","Muerte","Desconocido","Hombre","Desconocido",2018,"Puntarenas","Osa","Sierpe","7.Sábado","D. Abril","Desconocida"
"Motociclista","Muerte","31","Hombre","Motocicleta",2018,"Puntarenas","Osa","Puerto Cortés","5.Jueves","B. Febrero","De 30 a 34"
"Peatón","Muerte","51","Hombre","No aplica",2018,"Puntarenas","Corredores","Canoas","3.Martes","E. Mayo","De 50 a 54"
"Pasajero carro","Muerte","28","Hombre","Desconocido",2018,"Puntarenas","Quepos","Quepos","7.Sábado","G. Julio","De 25 a 29"
"Conductor","Muerte","38","Hombre","Desconocido",2018,"Puntarenas","Garabito","Tárcoles","4.Miércoles","H. Agosto","De 35 a 39"
"Motociclista","Muerte","60","Hombre","Motocicleta",2018,"Alajuela","Alajuela","Sabanilla","1.Domingo","B. Febrero","De 60 a 64"
"Motociclista","Muerte","42","Hombre","Motocicleta",2018,"Puntarenas","Puntarenas","Paquera","1.Domingo","G. Julio","De 40 a 44"
"Motociclista","Muerte","48","Hombre","Motocicleta",2018,"Puntarenas","Puntarenas","Cóbano","1.Domingo","I. Setiembre","De 45 a 49"
"Conductor","Muerte","31","Hombre","Desconocido",2018,"Puntarenas","Puntarenas","Cóbano","1.Domingo","L. Diciembre","De 30 a 34"
"Conductor","Muerte","34","Hombre","Automóvil",2018,"Puntarenas","Quepos","Quepos","3.Martes","J. Octubre","De 30 a 34"
"Motociclista","Muerte","47","Hombre","Motocicleta",2018,"Limón","Pococí","Rita","1.Domingo","B. Febrero","De 45 a 49"
"Motociclista","Muerte","25","Hombre","Motocicleta",2018,"Limón","Guácimo","Río Jiménez","2.Lunes","A. Enero","De 25 a 29"
"Ciclista","Muerte","41","Mujer","Bicicleta",2018,"Limón","Guácimo","Guácimo","7.Sábado","A. Enero","De 40 a 44"
"Motociclista","Muerte","28","Hombre","Motocicleta",2018,"Guanacaste","Nicoya","Sámara","7.Sábado","D. Abril","De 25 a 29"
"Pasajero carro","Muerte","18","Hombre","Desconocido",2018,"Guanacaste","Nicoya","Nicoya","3.Martes","E. Mayo","De 15 a 19"
"Conductor","Muerte","42","Mujer","Automóvil",2018,"Puntarenas","Golfito","Golfito","5.Jueves","A. Enero","De 40 a 44"
"Pasajero carro","Muerte","26","Mujer","Desconocido",2018,"Puntarenas","Golfito","Golfito","5.Jueves","A. Enero","De 25 a 29"
"Conductor","Muerte","36","Mujer","Desconocido",2018,"Puntarenas","Golfito","Golfito","6.Viernes","A. Enero","De 35 a 39"
"Pasajero carro","Muerte","Desconocido","Mujer","Desconocido",2018,"San José","San José","Catedral","7.Sábado","K. Noviembre","Desconocida"
"Motociclista","Muerte","23","Hombre","Motocicleta",2018,"Puntarenas","Quepos","Quepos","1.Domingo","J. Octubre","De 20 a 24"
"Pasajero moto","Muerte","19","Mujer","Motocicleta",2018,"Puntarenas","Quepos","Quepos","1.Domingo","J. Octubre","De 15 a 19"
"Motociclista","Muerte","40","Hombre","Motocicleta",2018,"Puntarenas","Quepos","Quepos","1.Domingo","K. Noviembre","De 40 a 44"
"Conductor","Muerte","38","Hombre","Automóvil",2018,"Puntarenas","Garabito","Jacó","7.Sábado","K. Noviembre","De 35 a 39"
"Motociclista","Muerte","25","Hombre","Motocicleta",2018,"Puntarenas","Garabito","Jacó","7.Sábado","K. Noviembre","De 25 a 29"
"Motociclista","Muerte","32","Hombre","Motocicleta",2018,"Guanacaste","Nandayure","Zapotal","6.Viernes","L. Diciembre","De 30 a 34"
"Motociclista","Muerte","29","Hombre","Motocicleta",2018,"Guanacaste","Nicoya","Sámara","1.Domingo","L. Diciembre","De 25 a 29"
"Conductor","Muerte","51","Hombre","Desconocido",2018,"Guanacaste","Bagaces","Bagaces","6.Viernes","L. Diciembre","De 50 a 54"
"Pasajero carro","Muerte","45","Hombre","Desconocido",2018,"Guanacaste","Bagaces","Bagaces","6.Viernes","L. Diciembre","De 45 a 49"
"Ciclista","Muerte","47","Hombre","Bicicleta",2018,"Guanacaste","Nicoya","Mansión","4.Miércoles","H. Agosto","De 45 a 49"
"Motociclista","Muerte","24","Hombre","Motocicleta",2018,"San José","Goicoechea","Mata de Plátano","1.Domingo","F. Junio","De 20 a 24"
"Pasajero carro","Muerte","Desconocido","Mujer","Desconocido",2018,"San José","San José","Mata Redonda","6.Viernes","F. Junio","Desconocida"
"Conductor","Muerte","28","Mujer","Desconocido",2018,"Limón","Pococí","Guápiles","7.Sábado","J. Octubre","De 25 a 29"
"Motociclista","Muerte","20","Hombre","Motocicleta",2018,"Guanacaste","Liberia","Liberia","3.Martes","J. Octubre","De 20 a 24"
"Motociclista","Muerte","44","Hombre","Motocicleta",2018,"Guanacaste","Santa Cruz","Santa Cruz","6.Viernes","G. Julio","De 40 a 44"
"Motociclista","Muerte","19","Hombre","Motocicleta",2018,"Guanacaste","Santa Cruz","Cartagena","4.Miércoles","G. Julio","De 15 a 19"
"Conductor","Muerte","58","Hombre","Desconocido",2018,"Guanacaste","Santa Cruz","Cabo Velas","4.Miércoles","G. Julio","De 55 a 59"
"Conductor","Muerte","39","Hombre","Automóvil",2018,"Guanacaste","Santa Cruz","Veintisiete de Abril","1.Domingo","K. Noviembre","De 35 a 39"
"Ciclista","Muerte","49","Hombre","Bicicleta",2018,"Puntarenas","Corredores","La Cuesta","4.Miércoles","L. Diciembre","De 45 a 49"
"Peatón","Muerte","49","Hombre","No aplica",2018,"Puntarenas","Corredores","Canoas","1.Domingo","H. Agosto","De 45 a 49"
"Motociclista","Muerte","44","Hombre","Motocicleta",2018,"Puntarenas","Golfito","Guaycará","6.Viernes","I. Setiembre","De 40 a 44"
"Ciclista","Muerte","62","Hombre","Bicicleta",2018,"Alajuela","San Carlos","Pocosol","2.Lunes","J. Octubre","De 60 a 64"
"Peatón","Muerte","21","Hombre","No aplica",2018,"Alajuela","Los Chiles","Los Chiles","2.Lunes","L. Diciembre","De 20 a 24"
"Conductor","Muerte","59","Hombre","Desconocido",2018,"Cartago","Turrialba","Tres Equis","1.Domingo","A. Enero","De 55 a 59"
"Ciclista","Muerte","20","Hombre","Bicicleta",2018,"Limón","Limón","Limón","4.Miércoles","G. Julio","De 20 a 24"
"Pasajero carro","Muerte","27","Hombre","Desconocido",2018,"Limón","Talamanca","Cahuita","1.Domingo","D. Abril","De 25 a 29"
"Pasajero carro","Muerte","17","Hombre","Desconocido",2018,"Limón","Talamanca","Cahuita","1.Domingo","D. Abril","De 15 a 19"
"Conductor","Muerte","30","Mujer","Automóvil",2018,"Limón","Limón","Matama","7.Sábado","D. Abril","De 30 a 34"
"Conductor","Muerte","44","Hombre","Desconocido",2018,"Limón","Pococí","Guápiles","3.Martes","C. Marzo","De 40 a 44"
"Pasajero moto","Muerte","13","Mujer","Motocicleta",2018,"Limón","Pococí","Guápiles","2.Lunes","I. Setiembre","De 10 a 14"
"Conductor","Muerte","38","Hombre","Automóvil",2018,"Limón","Pococí","Roxana","5.Jueves","I. Setiembre","De 35 a 39"
"Conductor","Muerte","54","Hombre","Desconocido",2018,"Guanacaste","Carrillo","Sardinal","2.Lunes","J. Octubre","De 50 a 54"
"Pasajero carro","Muerte","Desconocido","Hombre","Desconocido",2018,"Guanacaste","Liberia","Liberia","7.Sábado","C. Marzo","Desconocida"
"Motociclista","Muerte","34","Hombre","Motocicleta",2018,"Puntarenas","Buenos Aires","Potrero Grande","7.Sábado","A. Enero","De 30 a 34"
"Motociclista","Muerte","25","Hombre","Motocicleta",2018,"Alajuela","Naranjo","San Miguel","5.Jueves","H. Agosto","De 25 a 29"
"Conductor","Muerte","32","Hombre","Desconocido",2018,"San José","San José","Pavas","5.Jueves","B. Febrero","De 30 a 34"
"Pasajero moto","Muerte","22","Hombre","Motocicleta",2018,"Cartago","Cartago","Occidental","4.Miércoles","C. Marzo","De 20 a 24"
"Pasajero carro","Muerte","17","Hombre","Desconocido",2018,"Cartago","Paraíso","Cachí","5.Jueves","E. Mayo","De 15 a 19"
"Peatón","Muerte","30","Hombre","No aplica",2018,"Alajuela","Alajuela","San Antonio","6.Viernes","L. Diciembre","De 30 a 34"
"Peatón","Muerte","24","Hombre","No aplica",2018,"Guanacaste","Carrillo","Palmira","1.Domingo","C. Marzo","De 20 a 24"
"Pasajero carro","Muerte","32","Hombre","Desconocido",2018,"Guanacaste","Carrillo","Palmira","1.Domingo","E. Mayo","De 30 a 34"
"Conductor","Muerte","38","Hombre","Desconocido",2018,"Guanacaste","Bagaces","Bagaces","7.Sábado","L. Diciembre","De 35 a 39"
"Conductor","Muerte","41","Hombre","Desconocido",2018,"Guanacaste","Bagaces","Bagaces","7.Sábado","L. Diciembre","De 40 a 44"
"Motociclista","Muerte","33","Hombre","Motocicleta",2018,"Guanacaste","Liberia","Cañas Dulces","1.Domingo","L. Diciembre","De 30 a 34"
"Conductor","Muerte","27","Hombre","Desconocido",2018,"Guanacaste","Santa Cruz","Santa Cruz","1.Domingo","C. Marzo","De 25 a 29"
"Conductor","Muerte","55","Hombre","Otros",2018,"San José","Aserrí","Monterrey","3.Martes","J. Octubre","De 55 a 59"
"Conductor","Muerte","61","Hombre","Automóvil",2018,"San José","Desamparados","Desamparados","4.Miércoles","F. Junio","De 60 a 64"
"Pasajero carro","Muerte","50","Mujer","Automóvil",2018,"San José","Desamparados","Desamparados","4.Miércoles","F. Junio","De 50 a 54"
